{'order_id': 'o_91186', 'user_id': 'u_9048550304', 'prod_id': '1651312', 'order_time': '02-05-2023_16:51:18'} 
{'order_id': 'o_24859', 'user_id': 'u_3704456155', 'prod_id': '1613298', 'order_time': '08-05-2023_21:06:57'} 
{'order_id': 'o_89713', 'user_id': 'u_3704456155', 'prod_id': '1312487', 'order_time': '30-07-2022_07:00:10'} 
{'order_id': 'o_37787', 'user_id': 'u_3704456155', 'prod_id': '1526628', 'order_time': '20-12-2022_06:33:57'} 
{'order_id': 'o_58960', 'user_id': 'u_3704456155', 'prod_id': '1422194', 'order_time': '07-04-2023_23:07:53'} 
{'order_id': 'o_16598', 'user_id': 'u_3704456155', 'prod_id': '1653863', 'order_time': '19-10-2022_08:05:31'} 
{'order_id': 'o_37285', 'user_id': 'u_3704456155', 'prod_id': '1123356', 'order_time': '26-12-2022_08:40:38'} 
{'order_id': 'o_88483', 'user_id': 'u_3704456155', 'prod_id': '1603133', 'order_time': '30-05-2023_13:42:45'} 
{'order_id': 'o_22462', 'user_id': 'u_3704456155', 'prod_id': '1615427', 'order_time': '03-02-2023_19:22:19'} 
{'order_id': 'o_21831', 'user_id': 'u_3704456155', 'prod_id': '1659671', 'order_time': '15-09-2022_12:43:32'} 
{'order_id': 'o_39167', 'user_id': 'u_3704456155', 'prod_id': '1232885', 'order_time': '06-03-2023_15:11:08'} 
{'order_id': 'o_93132', 'user_id': 'u_3704456155', 'prod_id': '1268936', 'order_time': '01-01-2023_09:36:18'} 
{'order_id': 'o_37515', 'user_id': 'u_3704456155', 'prod_id': '1344407', 'order_time': '07-09-2022_14:45:31'} 
{'order_id': 'o_29249', 'user_id': 'u_3704456155', 'prod_id': '1200090', 'order_time': '06-01-2023_22:38:33'} 
{'order_id': 'o_65415', 'user_id': 'u_3704456155', 'prod_id': '1292271', 'order_time': '31-10-2022_11:13:52'} 
{'order_id': 'o_71115', 'user_id': 'u_3704456155', 'prod_id': '1128716', 'order_time': '04-01-2023_13:01:53'} 
{'order_id': 'o_15938', 'user_id': 'u_3704456155', 'prod_id': '1430124', 'order_time': '15-05-2023_20:45:29'} 
{'order_id': 'o_89459', 'user_id': 'u_3704456155', 'prod_id': '1203857', 'order_time': '17-03-2023_13:58:20'} 
{'order_id': 'o_11945', 'user_id': 'u_3704456155', 'prod_id': '1649510', 'order_time': '24-01-2023_09:10:30'} 
{'order_id': 'o_70437', 'user_id': 'u_3704456155', 'prod_id': '1318296', 'order_time': '13-04-2023_01:04:02'} 
{'order_id': 'o_37271', 'user_id': 'u_3704456155', 'prod_id': '1180318', 'order_time': '29-08-2022_14:37:58'} 
{'order_id': 'o_66441', 'user_id': 'u_3704456155', 'prod_id': '1369505', 'order_time': '10-09-2022_17:28:22'} 
{'order_id': 'o_44813', 'user_id': 'u_3704456155', 'prod_id': '1441483', 'order_time': '08-08-2022_04:22:45'} 
{'order_id': 'o_97165', 'user_id': 'u_3704456155', 'prod_id': '1720963', 'order_time': '28-05-2023_06:06:30'} 
{'order_id': 'o_83042', 'user_id': 'u_3704456155', 'prod_id': '1098405', 'order_time': '10-02-2023_03:25:17'} 
{'order_id': 'o_67616', 'user_id': 'u_3704456155', 'prod_id': '1583492', 'order_time': '28-09-2022_19:06:57'} 
{'order_id': 'o_19888', 'user_id': 'u_3704456155', 'prod_id': '1360600', 'order_time': '14-05-2023_08:52:51'} 
{'order_id': 'o_77006', 'user_id': 'u_3704456155', 'prod_id': '1224658', 'order_time': '05-10-2022_20:01:52'} 
{'order_id': 'o_38818', 'user_id': 'u_3704456155', 'prod_id': '1440443', 'order_time': '15-02-2023_17:06:18'} 
{'order_id': 'o_32776', 'user_id': 'u_3704456155', 'prod_id': '1298392', 'order_time': '23-01-2023_10:04:44'} 
{'order_id': 'o_95809', 'user_id': 'u_3704456155', 'prod_id': '1719016', 'order_time': '21-02-2023_00:23:22'} 
{'order_id': 'o_13966', 'user_id': 'u_3704456155', 'prod_id': '1292960', 'order_time': '28-07-2022_08:22:36'} 
{'order_id': 'o_55792', 'user_id': 'u_3704456155', 'prod_id': '1655906', 'order_time': '11-09-2022_18:25:04'} 
{'order_id': 'o_40067', 'user_id': 'u_3704456155', 'prod_id': '1613261', 'order_time': '10-12-2022_10:36:25'} 
{'order_id': 'o_56296', 'user_id': 'u_3704456155', 'prod_id': '1610341', 'order_time': '09-02-2023_11:25:08'} 
{'order_id': 'o_67546', 'user_id': 'u_3704456155', 'prod_id': '1685350', 'order_time': '27-11-2022_11:57:55'} 
{'order_id': 'o_25745', 'user_id': 'u_3704456155', 'prod_id': '1706819', 'order_time': '09-07-2022_12:44:52'} 
{'order_id': 'o_91165', 'user_id': 'u_3704456155', 'prod_id': '1332496', 'order_time': '02-07-2022_12:25:50'} 
{'order_id': 'o_42574', 'user_id': 'u_3704456155', 'prod_id': '1131715', 'order_time': '28-01-2023_18:05:19'} 
{'order_id': 'o_51808', 'user_id': 'u_3704456155', 'prod_id': '1307584', 'order_time': '05-09-2022_19:56:53'} 
{'order_id': 'o_93470', 'user_id': 'u_3704456155', 'prod_id': '1432365', 'order_time': '29-01-2023_17:38:34'} 
{'order_id': 'o_60922', 'user_id': 'u_3704456155', 'prod_id': '1294575', 'order_time': '10-10-2022_15:40:52'} 
{'order_id': 'o_66709', 'user_id': 'u_3704456155', 'prod_id': '1146479', 'order_time': '19-04-2023_11:59:09'} 
{'order_id': 'o_63708', 'user_id': 'u_3704456155', 'prod_id': '1433987', 'order_time': '29-09-2022_23:06:15'} 
{'order_id': 'o_18136', 'user_id': 'u_3704456155', 'prod_id': '1155516', 'order_time': '17-12-2022_18:09:42'} 
{'order_id': 'o_94691', 'user_id': 'u_3704456155', 'prod_id': '1583899', 'order_time': '18-09-2022_10:55:31'} 
{'order_id': 'o_14808', 'user_id': 'u_3704456155', 'prod_id': '1271957', 'order_time': '06-12-2022_23:02:42'} 
{'order_id': 'o_94093', 'user_id': 'u_3704456155', 'prod_id': '1379227', 'order_time': '24-04-2023_23:59:40'} 
{'order_id': 'o_36019', 'user_id': 'u_3704456155', 'prod_id': '1215584', 'order_time': '02-01-2023_01:45:54'} 
{'order_id': 'o_33500', 'user_id': 'u_3704456155', 'prod_id': '1668716', 'order_time': '09-02-2023_08:34:32'} 
{'order_id': 'o_55978', 'user_id': 'u_3704456155', 'prod_id': '1364226', 'order_time': '02-11-2022_07:23:10'} 
{'order_id': 'o_70891', 'user_id': 'u_3704456155', 'prod_id': '1377931', 'order_time': '02-11-2022_11:33:29'} 
{'order_id': 'o_77305', 'user_id': 'u_3704456155', 'prod_id': '1709578', 'order_time': '22-08-2022_15:36:47'} 
{'order_id': 'o_23505', 'user_id': 'u_3704456155', 'prod_id': '1471950', 'order_time': '03-11-2022_22:09:21'} 
{'order_id': 'o_28443', 'user_id': 'u_3704456155', 'prod_id': '1701590', 'order_time': '24-11-2022_11:47:11'} 
{'order_id': 'o_67010', 'user_id': 'u_3704456155', 'prod_id': '944773', 'order_time': '21-01-2023_23:13:18'} 
{'order_id': 'o_77757', 'user_id': 'u_1918176548', 'prod_id': '1214424', 'order_time': '19-11-2022_07:38:02'} 
{'order_id': 'o_69212', 'user_id': 'u_1918176548', 'prod_id': '1207823', 'order_time': '11-03-2023_09:19:54'} 
{'order_id': 'o_48536', 'user_id': 'u_1918176548', 'prod_id': '1704671', 'order_time': '30-05-2023_02:55:39'} 
{'order_id': 'o_14509', 'user_id': 'u_1918176548', 'prod_id': '1669185', 'order_time': '15-04-2023_05:53:27'} 
{'order_id': 'o_79675', 'user_id': 'u_1918176548', 'prod_id': '1321677', 'order_time': '18-02-2023_04:38:18'} 
{'order_id': 'o_77863', 'user_id': 'u_1918176548', 'prod_id': '1623460', 'order_time': '06-11-2022_05:13:40'} 
{'order_id': 'o_21407', 'user_id': 'u_1918176548', 'prod_id': '1281859', 'order_time': '24-08-2022_14:37:05'} 
{'order_id': 'o_50057', 'user_id': 'u_1918176548', 'prod_id': '1369622', 'order_time': '27-01-2023_02:01:18'} 
{'order_id': 'o_90793', 'user_id': 'u_1918176548', 'prod_id': '1700202', 'order_time': '21-08-2022_21:46:18'} 
{'order_id': 'o_32753', 'user_id': 'u_1918176548', 'prod_id': '1716663', 'order_time': '20-12-2022_12:33:47'} 
{'order_id': 'o_11622', 'user_id': 'u_1918176548', 'prod_id': '966797', 'order_time': '20-12-2022_12:32:20'} 
{'order_id': 'o_57756', 'user_id': 'u_1918176548', 'prod_id': '1314938', 'order_time': '14-08-2022_14:41:33'} 
{'order_id': 'o_53484', 'user_id': 'u_1918176548', 'prod_id': '1053728', 'order_time': '04-08-2022_09:44:02'} 
{'order_id': 'o_50551', 'user_id': 'u_1918176548', 'prod_id': '1707371', 'order_time': '30-04-2023_10:23:58'} 
{'order_id': 'o_35408', 'user_id': 'u_1918176548', 'prod_id': '1561151', 'order_time': '12-01-2023_19:21:28'} 
{'order_id': 'o_71500', 'user_id': 'u_1918176548', 'prod_id': '1548853', 'order_time': '20-04-2023_18:25:06'} 
{'order_id': 'o_70899', 'user_id': 'u_1918176548', 'prod_id': '1652127', 'order_time': '21-11-2022_01:19:07'} 
{'order_id': 'o_38413', 'user_id': 'u_1918176548', 'prod_id': '1368612', 'order_time': '28-07-2022_09:05:55'} 
{'order_id': 'o_70200', 'user_id': 'u_1918176548', 'prod_id': '1525905', 'order_time': '25-09-2022_01:24:51'} 
{'order_id': 'o_97502', 'user_id': 'u_1918176548', 'prod_id': '1520112', 'order_time': '07-07-2022_14:35:04'} 
{'order_id': 'o_75641', 'user_id': 'u_1918176548', 'prod_id': '1587505', 'order_time': '14-09-2022_12:06:22'} 
{'order_id': 'o_73188', 'user_id': 'u_1918176548', 'prod_id': '1709642', 'order_time': '12-11-2022_22:04:52'} 
{'order_id': 'o_30231', 'user_id': 'u_1918176548', 'prod_id': '1291392', 'order_time': '09-09-2022_10:37:30'} 
{'order_id': 'o_64351', 'user_id': 'u_1918176548', 'prod_id': '1701509', 'order_time': '20-11-2022_01:15:19'} 
{'order_id': 'o_28735', 'user_id': 'u_1918176548', 'prod_id': '1531712', 'order_time': '04-03-2023_08:48:01'} 
{'order_id': 'o_96506', 'user_id': 'u_1918176548', 'prod_id': '1595578', 'order_time': '20-10-2022_18:28:01'} 
{'order_id': 'o_20634', 'user_id': 'u_1918176548', 'prod_id': '1064611', 'order_time': '12-04-2023_07:30:18'} 
{'order_id': 'o_82285', 'user_id': 'u_1918176548', 'prod_id': '1684460', 'order_time': '09-07-2022_12:25:44'} 
{'order_id': 'o_11280', 'user_id': 'u_1918176548', 'prod_id': '1705701', 'order_time': '03-10-2022_06:23:31'} 
{'order_id': 'o_47228', 'user_id': 'u_1918176548', 'prod_id': '1640543', 'order_time': '16-09-2022_17:47:32'} 
{'order_id': 'o_50053', 'user_id': 'u_1918176548', 'prod_id': '1162022', 'order_time': '08-04-2023_14:44:27'} 
{'order_id': 'o_66884', 'user_id': 'u_1918176548', 'prod_id': '1591185', 'order_time': '24-05-2023_01:03:55'} 
{'order_id': 'o_19602', 'user_id': 'u_1918176548', 'prod_id': '1329895', 'order_time': '16-11-2022_01:00:24'} 
{'order_id': 'o_44975', 'user_id': 'u_1918176548', 'prod_id': '1137907', 'order_time': '21-11-2022_03:18:06'} 
{'order_id': 'o_50011', 'user_id': 'u_1918176548', 'prod_id': '1602306', 'order_time': '09-06-2023_09:09:51'} 
{'order_id': 'o_40941', 'user_id': 'u_1918176548', 'prod_id': '1665456', 'order_time': '04-03-2023_11:43:20'} 
{'order_id': 'o_49161', 'user_id': 'u_1918176548', 'prod_id': '1645901', 'order_time': '19-07-2022_19:50:58'} 
{'order_id': 'o_70417', 'user_id': 'u_1918176548', 'prod_id': '1555624', 'order_time': '24-12-2022_05:07:55'} 
{'order_id': 'o_19701', 'user_id': 'u_1918176548', 'prod_id': '1409222', 'order_time': '26-12-2022_01:46:36'} 
{'order_id': 'o_51134', 'user_id': 'u_1918176548', 'prod_id': '1507067', 'order_time': '08-09-2022_14:45:23'} 
{'order_id': 'o_36855', 'user_id': 'u_1918176548', 'prod_id': '1227122', 'order_time': '30-07-2022_21:28:53'} 
{'order_id': 'o_87561', 'user_id': 'u_1918176548', 'prod_id': '1031909', 'order_time': '13-01-2023_19:52:26'} 
{'order_id': 'o_98546', 'user_id': 'u_1918176548', 'prod_id': '1538178', 'order_time': '08-10-2022_05:31:16'} 
{'order_id': 'o_79567', 'user_id': 'u_1918176548', 'prod_id': '1671904', 'order_time': '03-08-2022_18:36:30'} 
{'order_id': 'o_92391', 'user_id': 'u_1918176548', 'prod_id': '1229813', 'order_time': '21-05-2023_14:50:05'} 
{'order_id': 'o_20178', 'user_id': 'u_1918176548', 'prod_id': '1589313', 'order_time': '03-08-2022_00:20:47'} 
{'order_id': 'o_67254', 'user_id': 'u_1918176548', 'prod_id': '1551070', 'order_time': '22-08-2022_22:33:15'} 
{'order_id': 'o_75749', 'user_id': 'u_1918176548', 'prod_id': '1532959', 'order_time': '26-03-2023_17:34:56'} 
{'order_id': 'o_16095', 'user_id': 'u_1918176548', 'prod_id': '1561963', 'order_time': '29-01-2023_10:41:31'} 
{'order_id': 'o_31841', 'user_id': 'u_1918176548', 'prod_id': '1701420', 'order_time': '21-01-2023_20:54:01'} 
{'order_id': 'o_75890', 'user_id': 'u_1918176548', 'prod_id': '1700396', 'order_time': '26-09-2022_13:57:59'} 
{'order_id': 'o_51867', 'user_id': 'u_1918176548', 'prod_id': '1245303', 'order_time': '10-03-2023_11:36:03'} 
{'order_id': 'o_85357', 'user_id': 'u_1918176548', 'prod_id': '1705858', 'order_time': '07-07-2022_12:50:29'} 
{'order_id': 'o_82025', 'user_id': 'u_1918176548', 'prod_id': '1301074', 'order_time': '28-10-2022_03:09:52'} 
{'order_id': 'o_57889', 'user_id': 'u_1918176548', 'prod_id': '1172795', 'order_time': '20-01-2023_16:37:12'} 
{'order_id': 'o_78527', 'user_id': 'u_1918176548', 'prod_id': '1063421', 'order_time': '28-03-2023_13:49:45'} 
{'order_id': 'o_81558', 'user_id': 'u_1918176548', 'prod_id': '1219693', 'order_time': '06-09-2022_13:52:02'} 
{'order_id': 'o_21962', 'user_id': 'u_1918176548', 'prod_id': '1562417', 'order_time': '12-12-2022_10:16:22'} 
{'order_id': 'o_22062', 'user_id': 'u_1918176548', 'prod_id': '1226596', 'order_time': '04-05-2023_21:44:21'} 
{'order_id': 'o_87928', 'user_id': 'u_1918176548', 'prod_id': '1204839', 'order_time': '29-06-2022_19:23:10'} 
{'order_id': 'o_67819', 'user_id': 'u_1918176548', 'prod_id': '1219221', 'order_time': '01-01-2023_01:51:38'} 
{'order_id': 'o_38289', 'user_id': 'u_1918176548', 'prod_id': '1231594', 'order_time': '22-03-2023_13:28:36'} 
{'order_id': 'o_15075', 'user_id': 'u_1918176548', 'prod_id': '1674299', 'order_time': '09-08-2022_01:22:06'} 
{'order_id': 'o_75903', 'user_id': 'u_1918176548', 'prod_id': '1400885', 'order_time': '23-12-2022_22:39:38'} 
{'order_id': 'o_80886', 'user_id': 'u_1918176548', 'prod_id': '1712916', 'order_time': '02-07-2022_15:01:24'} 
{'order_id': 'o_79536', 'user_id': 'u_1918176548', 'prod_id': '1399643', 'order_time': '24-01-2023_17:44:41'} 
{'order_id': 'o_74325', 'user_id': 'u_1918176548', 'prod_id': '1120120', 'order_time': '17-11-2022_05:40:51'} 
{'order_id': 'o_50895', 'user_id': 'u_1918176548', 'prod_id': '1669793', 'order_time': '19-07-2022_09:57:30'} 
{'order_id': 'o_25578', 'user_id': 'u_1918176548', 'prod_id': '1110634', 'order_time': '23-11-2022_01:50:04'} 
{'order_id': 'o_26320', 'user_id': 'u_1918176548', 'prod_id': '1719052', 'order_time': '22-03-2023_05:18:21'} 
{'order_id': 'o_61746', 'user_id': 'u_1918176548', 'prod_id': '1337572', 'order_time': '16-05-2023_15:46:56'} 
{'order_id': 'o_97329', 'user_id': 'u_1918176548', 'prod_id': '1675253', 'order_time': '09-03-2023_18:15:23'} 
{'order_id': 'o_58842', 'user_id': 'u_1918176548', 'prod_id': '1093666', 'order_time': '24-10-2022_13:49:25'} 
{'order_id': 'o_82461', 'user_id': 'u_1918176548', 'prod_id': '1352870', 'order_time': '28-03-2023_06:40:06'} 
{'order_id': 'o_51814', 'user_id': 'u_1918176548', 'prod_id': '1374512', 'order_time': '13-08-2022_14:48:12'} 
{'order_id': 'o_65832', 'user_id': 'u_1918176548', 'prod_id': '1365179', 'order_time': '19-02-2023_20:23:40'} 
{'order_id': 'o_47408', 'user_id': 'u_1918176548', 'prod_id': '1023630', 'order_time': '09-12-2022_19:40:07'} 
{'order_id': 'o_51971', 'user_id': 'u_1918176548', 'prod_id': '1673937', 'order_time': '18-06-2022_12:42:35'} 
{'order_id': 'o_57238', 'user_id': 'u_1918176548', 'prod_id': '1322480', 'order_time': '27-02-2023_15:05:43'} 
{'order_id': 'o_70572', 'user_id': 'u_1918176548', 'prod_id': '1138704', 'order_time': '26-03-2023_01:42:31'} 
{'order_id': 'o_95463', 'user_id': 'u_1918176548', 'prod_id': '1640985', 'order_time': '12-04-2023_19:54:50'} 
{'order_id': 'o_10524', 'user_id': 'u_1918176548', 'prod_id': '1530184', 'order_time': '10-01-2023_07:24:04'} 
{'order_id': 'o_28570', 'user_id': 'u_1918176548', 'prod_id': '1376938', 'order_time': '17-04-2023_17:59:23'} 
{'order_id': 'o_69632', 'user_id': 'u_1918176548', 'prod_id': '1317610', 'order_time': '13-11-2022_14:54:00'} 
{'order_id': 'o_46138', 'user_id': 'u_2044831988', 'prod_id': '1704726', 'order_time': '14-01-2023_23:45:49'} 
{'order_id': 'o_78247', 'user_id': 'u_2044831988', 'prod_id': '1658906', 'order_time': '04-08-2022_06:39:03'} 
{'order_id': 'o_11836', 'user_id': 'u_2044831988', 'prod_id': '1272949', 'order_time': '02-05-2023_05:36:55'} 
{'order_id': 'o_68878', 'user_id': 'u_2044831988', 'prod_id': '1357045', 'order_time': '01-10-2022_07:07:32'} 
{'order_id': 'o_75846', 'user_id': 'u_2044831988', 'prod_id': '1551228', 'order_time': '12-06-2022_15:32:00'} 
{'order_id': 'o_18035', 'user_id': 'u_2044831988', 'prod_id': '1659580', 'order_time': '08-09-2022_04:20:44'} 
{'order_id': 'o_94446', 'user_id': 'u_2044831988', 'prod_id': '1579638', 'order_time': '19-12-2022_07:11:32'} 
{'order_id': 'o_79837', 'user_id': 'u_2044831988', 'prod_id': '1133106', 'order_time': '02-04-2023_08:02:29'} 
{'order_id': 'o_49952', 'user_id': 'u_2044831988', 'prod_id': '1288053', 'order_time': '19-10-2022_22:35:44'} 
{'order_id': 'o_66489', 'user_id': 'u_2044831988', 'prod_id': '1603159', 'order_time': '09-07-2022_22:47:11'} 
{'order_id': 'o_79081', 'user_id': 'u_2044831988', 'prod_id': '1707371', 'order_time': '03-01-2023_20:49:35'} 
{'order_id': 'o_80794', 'user_id': 'u_2044831988', 'prod_id': '1656894', 'order_time': '16-04-2023_01:42:31'} 
{'order_id': 'o_70253', 'user_id': 'u_2044831988', 'prod_id': '1606597', 'order_time': '21-02-2023_10:21:24'} 
{'order_id': 'o_77560', 'user_id': 'u_2044831988', 'prod_id': '1630113', 'order_time': '15-11-2022_08:51:09'} 
{'order_id': 'o_59730', 'user_id': 'u_2044831988', 'prod_id': '1693022', 'order_time': '19-04-2023_11:24:20'} 
{'order_id': 'o_15699', 'user_id': 'u_2044831988', 'prod_id': '1344431', 'order_time': '01-11-2022_02:24:44'} 
{'order_id': 'o_42793', 'user_id': 'u_2044831988', 'prod_id': '1148690', 'order_time': '31-01-2023_08:15:45'} 
{'order_id': 'o_73023', 'user_id': 'u_2044831988', 'prod_id': '1660889', 'order_time': '18-08-2022_23:39:51'} 
{'order_id': 'o_55166', 'user_id': 'u_2044831988', 'prod_id': '1654546', 'order_time': '23-01-2023_05:22:38'} 
{'order_id': 'o_54697', 'user_id': 'u_2044831988', 'prod_id': '1256837', 'order_time': '12-11-2022_09:46:18'} 
{'order_id': 'o_60527', 'user_id': 'u_2044831988', 'prod_id': '1058162', 'order_time': '30-07-2022_13:02:29'} 
{'order_id': 'o_82222', 'user_id': 'u_2044831988', 'prod_id': '1303176', 'order_time': '26-02-2023_21:23:06'} 
{'order_id': 'o_71221', 'user_id': 'u_2044831988', 'prod_id': '1705943', 'order_time': '29-05-2023_19:53:55'} 
{'order_id': 'o_18181', 'user_id': 'u_2044831988', 'prod_id': '1527107', 'order_time': '31-12-2022_10:03:00'} 
{'order_id': 'o_44735', 'user_id': 'u_2044831988', 'prod_id': '1075231', 'order_time': '16-05-2023_09:20:56'} 
{'order_id': 'o_81407', 'user_id': 'u_2044831988', 'prod_id': '1705302', 'order_time': '28-06-2022_10:49:12'} 
{'order_id': 'o_15307', 'user_id': 'u_2044831988', 'prod_id': '1254755', 'order_time': '14-06-2022_01:05:13'} 
{'order_id': 'o_96929', 'user_id': 'u_2044831988', 'prod_id': '1019434', 'order_time': '05-10-2022_02:39:35'} 
{'order_id': 'o_84292', 'user_id': 'u_2044831988', 'prod_id': '1335878', 'order_time': '31-10-2022_10:20:04'} 
{'order_id': 'o_45942', 'user_id': 'u_2044831988', 'prod_id': '1680268', 'order_time': '13-02-2023_21:27:47'} 
{'order_id': 'o_40995', 'user_id': 'u_2044831988', 'prod_id': '1683485', 'order_time': '03-05-2023_22:53:22'} 
{'order_id': 'o_88287', 'user_id': 'u_2044831988', 'prod_id': '1715262', 'order_time': '02-03-2023_02:20:26'} 
{'order_id': 'o_97342', 'user_id': 'u_2044831988', 'prod_id': '1682353', 'order_time': '06-05-2023_14:41:45'} 
{'order_id': 'o_48295', 'user_id': 'u_2044831988', 'prod_id': '1017865', 'order_time': '06-05-2023_10:57:47'} 
{'order_id': 'o_26421', 'user_id': 'u_2044831988', 'prod_id': '1048422', 'order_time': '21-08-2022_15:44:18'} 
{'order_id': 'o_71575', 'user_id': 'u_2044831988', 'prod_id': '1232058', 'order_time': '23-08-2022_19:19:40'} 
{'order_id': 'o_12064', 'user_id': 'u_2044831988', 'prod_id': '1542430', 'order_time': '16-10-2022_17:35:17'} 
{'order_id': 'o_78474', 'user_id': 'u_2044831988', 'prod_id': '1222791', 'order_time': '03-04-2023_14:00:18'} 
{'order_id': 'o_59403', 'user_id': 'u_2044831988', 'prod_id': '1642994', 'order_time': '20-07-2022_00:53:43'} 
{'order_id': 'o_83210', 'user_id': 'u_2044831988', 'prod_id': '1551496', 'order_time': '16-05-2023_22:18:30'} 
{'order_id': 'o_16972', 'user_id': 'u_2044831988', 'prod_id': '1667632', 'order_time': '08-07-2022_18:21:50'} 
{'order_id': 'o_34707', 'user_id': 'u_2044831988', 'prod_id': '1362921', 'order_time': '02-09-2022_10:20:37'} 
